Folder,genotypes,location,hull,cotyledon,rep,4_sal,vanil_4gluc,querc_glucI,cat_13C,cat,epi_cat,cat_gluc,gallo,epi_gallo,epi_cat_gall,epi_gallo_gall,A2,B1,CC_I,CC_II,B2,CCC_I,CCC_II,C1,CCC_III,3_cinn,kaempf_rhamn,querc_di_glucI,kaemp_di_rut,malv_3galact,querc_3_4di_gluc,kaemp_3robin_7rhamn,lut_3_7di_gluc,lut_di_gluc,kaemp_rhamn_gluc_I,kaemp_rhamn_gluc_II,resv_3gluc,querc_3galact,querc_3rutin,querc_3gluc,myr_3rhamn,kaemp_3rutin,lut_7gluc,kaemp_7neohesp,kaem_3gluc,querc_3rhamn,apig_7gluc,querc_4gluc,lut_4gluc,myr,kaemp_rhamn_galact,querc_di_glucII,querc_glucII,4_coum,querc,lut,flavan,narin,apig,flav,kaemp,querc_glucIII,731.7,1155.9I,1155.9II,1444.1I,1444.1II,595.6I,595.6II,595.6IV,609.6,883.7I,883.7II,883.7IV,899.7I,899.7II,899.7III,915.6II,915.6III,915.6IV,1171.8I,1171.8II,1171.8III,1187.8I,1187.8II,1187.8III,1460.1I,1460.1II,1475.8I,1475.8II,1492.2I,1492.2II,1748.2,1764.4,1204.8I,1204.8II,1204.8III,1509.2I,1509.2II,1525.1
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_B_Y_50,SPG,brown,yellow,3,1,0.242962852,0.065870653,1,0.48797373,0.02001443,5.179237623,0.144763006,0.009751828,0.001117429,0.000543,0.000698397,0.186322377,1.016845229,0.100342192,0.022313494,2.250713682,0.293079381,0.011532054,0.33377898,1,46.12232506,0.428986272,538.250698,0,9.75E-05,14.69044627,0.009926436,1.859345915,0.409539051,0.222173767,0.314008954,0.010350401,0.095189043,0.044516874,0.217691316,0.031761278,0.044782192,0.001472866,0.044509201,0.431838944,0.030040172,0.001867131,1.160261933,0.003580813,5.528766914,0.393337777,0.183676808,1,0,0.000854379,0.007573857,0.004922437,0.002036276,0.000500389,0.000938783,0.049961227,1.037162116,5.852112272,5.13230169,1.903583614,1.267577154,2.810910626,2.338998912,13.98791217,1.367247976,29.39469523,7.472217715,1.221818923,5.89624733,3.592363653,23.83538171,1.234474838,1.696092765,1.811307129,11.26730582,5.61905391,3.505961637,16.73342637,6.063494897,2.316720774,3.708502332,2.617755229,6.813563463,2.971281266,4.036375155,1.634192592,1.208164016,1.390116957,3.318149874,2.791525183,7.29836775,1.970767679,1.260972,1.276542479
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_B_Y_50,SPG,brown,yellow,2,1,0.216229603,0.135404264,1,0.413397219,0.013603972,5.012238293,0.09844309,0.007542975,0.001522476,0.000388673,0.002001348,0.100165615,1.064443223,0.111782193,0.004207052,2.066070045,0.2884084,0,0.230955259,1,35.9153476,0.461181887,495.0922072,0,0.001560717,16.45467883,0.009613493,0.885180036,0.169849862,0.115320837,0.171135452,0.002695671,0.124660448,0.0593116,0.17351097,0.03457376,0.023281074,0,0.072121015,0.33850045,0.036300674,0.0098326,0.469797783,0.003321451,5.04542512,0.20719544,0.068513646,1,0.002101871,0.000621315,0.011896527,0.001379086,0.000968124,0.001422039,0.000441906,0.025672563,0.847301746,4.362828016,4.253965632,1.290777658,1.05142296,2.694131041,0.805352038,11.75630067,0.850530797,22.97523082,6.232707515,1.174836866,4.31444895,2.712679416,19.78962702,0.967924886,1.349188943,1.956675309,8.298297204,4.528593397,2.651597975,13.11455475,4.296771726,2.219640317,2.788012605,1.90652534,4.534093975,2.180799409,2.638705022,1.511036425,0.849110879,0.970869783,3.23792886,2.193106864,5.007681095,1.613132302,0.91313094,1.070428522
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_B_Y_50,SPG,brown,yellow,1,1,0.160100548,0.121366807,1,0.526433893,0.031360792,4.33871994,0.114737144,0.011914434,0.000718315,0.000793886,0.0019508,0.132021297,1.048741923,0.121733972,0.020268845,2.076053975,0.275134825,0.01456997,0.283927703,1,28.14134978,0.325788342,398.5715987,0.005829593,0,11.43227494,0.000891737,1.130370989,0.219435888,0.070134186,0.148121419,0.024128322,0.10476688,0.026963784,0.118557407,0.013173573,0.04106532,0,0.081542318,0.271715236,0.030864364,0.00361156,0.553736153,0.010139736,3.742758213,0.146902221,0.045689477,1,0.001274037,0.000425632,0.006890295,0.000686915,0.000862218,0.000393374,0.000373762,0.014379954,0.927030189,6.701151029,6.073882584,2.109519689,1.846538342,3.024662561,1.091964143,13.94418805,0.975119042,31.91355596,8.419643305,1.385049432,6.049900825,3.58648161,27.39918022,1.294453297,1.633864218,2.275237922,12.75674083,5.960979204,3.914713764,18.33780095,5.451169556,2.811148833,3.859088787,2.784387601,6.173384388,2.87048373,3.448195336,2.101356977,0.890738152,1.111196849,3.941871832,2.795357448,6.653630962,2.138209946,0.957462324,1.246912399
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_Gn_R_125,SPG,green,red,3,1,0.307418714,0.018751757,1,0.766517025,0.032756826,22.70992228,0.308272729,0.006221354,0.001925055,0.00026178,0.002143169,0.136339431,0.994833252,0.102318029,0.016923979,2.209999838,0.289122634,0.012627774,0.275768755,1,40.1937292,0.230844953,544.8119104,0,0.001565679,25.6494317,0,2.192809803,0.167701487,0.234948289,0.160862837,0.008754611,0.103153729,0.013487431,0.169367212,0.007957896,0.070875468,0,0.032090097,0.324572231,0.076746035,0.014082837,2.041623896,0.005517364,6.571206885,0.233540589,0.238365666,1,0,0.00540646,0.003489672,0.001617956,0.001731761,0.000778501,0.00061967,0.017342382,0.714437251,2.605027222,2.578910487,0.563109839,0.751961664,2.565140317,1.791697735,12.31927996,0.953318943,21.92710764,5.745105156,1.045960663,5.056858978,2.828607221,21.77695549,1.031771966,1.317756582,1.940518988,6.526991353,3.854886478,2.392986588,12.40607554,4.428571064,1.540572291,2.047007277,1.352313789,4.072694486,2.110033204,2.656960792,1.137537995,0.448208182,0.889032915,2.666749449,2.750872628,6.07156126,1.251811566,0.918051358,0.942520988
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_Gn_R_125,SPG,green,red,2,1,0.33651388,0.04289704,1,0.616165843,0.032986139,19.07447695,0.324188136,0.011278713,0.002488377,0.000223971,0.003097778,0.123161856,0.658048541,0.093418897,0.022974326,1.499589112,0.212767493,0.004241221,0.22029546,1,18.6180044,0.279627839,420.7716587,0,0.000353023,22.01650135,0.011980295,1.421406558,0.21221822,0.173007832,0.171188482,0.02930149,0.079250676,0.031077254,0.287528451,0.006632688,0.053403486,0,0.079234702,0.27082692,0.091500373,0.001758212,0.860115772,0.003017853,5.08761081,0.209528935,0.147730803,1,0.002011895,0.008745619,0.01268537,0.002240929,0.001476571,0.000672421,0.00186437,0.020045343,0.885150191,4.230410504,3.979825587,1.026470182,1.238598172,3.614388531,1.450948017,16.327931,1.261798794,28.22709252,7.287086237,1.350253092,5.789813373,3.738461476,27.56619906,1.078415563,1.476339999,2.297096571,8.867887262,4.672293359,3.01364807,15.43568256,5.361272134,2.276868205,2.645260684,1.57757247,4.518453826,2.1380885,3.248018129,1.574630169,0.678270503,0.869901224,3.719592729,3.032156755,7.158359424,1.696075294,0.977986778,1.012073329
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_Gn_R_125,SPG,green,red,1,1,0.278973067,0.020640298,1,0.759497905,0.023532731,20.25129931,0.316606439,0.019126535,0.000775889,0.001195849,0.000945234,0.073349359,0.894223571,0.116736521,0.036244576,1.694108856,0.229021255,0.003960315,0.242514838,1,31.062602,0.321393023,618.856178,0.013495273,0.008070854,29.82119456,0,1.478571898,0.318701148,0.185439928,0.30037445,0.000519608,0.123215764,0.059061529,0.214435748,0.003093793,0.116781892,0,0.04671203,0.413103079,0.113833052,0.012594422,1.254456941,0.007341085,7.111087104,0.280330114,0.153937628,1,0.000704063,0.006655111,0.00762015,0.001259427,0.000578746,0.001334973,0.000426574,0.026573218,1.169219908,5.916608504,5.031527658,1.525289728,1.279005585,3.754007302,1.781939434,16.86028316,1.447920721,33.86232403,7.856308965,1.506241304,5.997499902,3.255244276,27.0735356,1.25228006,1.785524331,2.013072246,11.4329629,5.540330217,3.659658074,18.01306761,4.952265061,2.530925198,3.508300144,2.311866804,6.497310104,2.763685798,4.18760286,1.824172352,1.070920275,1.347706326,3.975136937,3.231569346,7.620129562,1.603272667,1.276630332,1.214960285
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_Gn_R_183,SPG,green,red,3,1,0.224961604,0.018796193,1,1.129786489,0.042849639,25.67989018,0.383946137,0.015040067,0.001321258,0.000268679,0.002342163,0.175551329,1.16300732,0.118506159,0.027040167,2.486932959,0.287257886,0.006424015,0.33203567,1,20.47670182,0.196792642,458.6654336,0,0.003170886,21.99749795,0.003725373,0.995223241,0.053450666,0.496463707,0.173508857,0.040699937,0.172539465,0.012824496,0.389080284,0.027677175,0.029325827,0.001657153,0.080264848,0.611626125,0.043639924,0.002706345,0.782833943,0.006057398,8.257526775,0.698523151,0.473831211,1,0,0.003923646,0.005459387,0.001813754,0.001036265,0.000327216,0.000813304,0.026609686,1.005373522,5.144504355,5.01884919,1.812296886,1.514002174,2.732033764,1.259290873,16.09338621,1.281586431,31.64330215,7.262759079,1.403228354,5.054317044,3.233584648,24.10500858,0.935222339,1.678557879,1.923382414,11.50040599,5.233787077,3.456580281,16.42911807,4.574365631,2.235849787,3.449410541,2.182827238,5.828314062,2.408543793,3.385524963,1.746061808,1.066300319,1.349667564,3.000696178,2.487994842,6.143699803,1.278418516,0.786301696,0.8144696
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_Gn_R_183,SPG,green,red,2,1,0.244111559,0.018042969,1,0.906959935,0.045403398,23.94503931,0.288858113,0.020505002,0.000679359,0.001639422,0.000463018,0.145074643,1.211007275,0.124644373,0.039631443,2.376573785,0.312651022,0.00918166,0.375644982,1,22.98077497,0.228738961,553.2587023,0,0.001859957,23.93762943,0.004730777,1.523333829,0.080185156,0.304179922,0.180547556,0.018642562,0.104531586,0.027898862,0.310496322,0.001379872,0.08053205,0,0.030757506,0.438568233,0.0857449,0.011965104,0.884618539,0.00757799,9.61625466,0.483246469,0.293145169,1,0.000486732,0.008797622,0.010077517,0.001010886,0.002589531,0.000652086,0.000681415,0.017510557,1.235126341,7.926558623,6.261874638,2.388906063,2.014033153,3.00017715,1.991795585,16.99169368,1.159846571,37.58583044,9.017156964,1.65102022,4.713322593,3.112044922,24.7391104,1.314865133,1.94744921,1.874968727,13.96728978,6.097265648,4.638882196,16.48964217,5.443416263,2.882041034,4.71737742,2.929635958,6.483009171,2.607893875,3.174624538,2.059589095,1.429936489,1.375280726,3.587346622,2.384295141,6.000505998,1.505086993,0.944762188,1.003765814
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_Gn_R_183,SPG,green,red,1,1,0.219352735,0.034539829,1,1.156128224,0.034663052,25.46560488,0.324776636,0.009576069,0.002472521,0.000646104,0.002303773,0.072977603,1.379957399,0.144286783,0.028138924,3.017859039,0.387481544,0.009415815,0.375230513,1,35.15711893,0.208069527,519.4899774,0.011599215,0.001915463,26.67900435,0.012834402,1.241723952,0.075004994,0.141712172,0.147021447,0.007810153,0.105856813,0.04772624,0.302691201,0.011962623,0.04526277,0,0.031842285,0.468728547,0.010197467,0.001332273,0.722326942,0.003822018,9.089684937,0.276268415,0.189299239,1,0.000937346,0.007610991,0.00756059,0.001654315,0,0.000746067,0.002838667,0.014412557,1.231396271,6.007031345,5.133415019,1.94454838,2.08397089,3.124888675,1.250694621,15.98738731,1.405106899,34.01623696,8.092402107,1.352912238,5.347936208,3.218493985,23.90005636,1.444687955,1.968859418,2.016464331,11.94054516,5.789042047,4.369898577,17.68108381,5.104679377,2.812389992,3.769507529,2.350597752,6.687448622,2.804610093,3.904994176,1.939682048,1.424557471,1.336513709,3.407912417,2.675128005,6.933530308,1.56211877,0.920591548,1.305224387
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_Gn_R_70,SPG,green,red,3,1,0.272813549,0.056003775,1,1.242412818,0.044239592,28.46812864,0.544606829,0.017923866,0.001069164,0.000607616,0.000152062,0.153864719,1.369626911,0.173760656,0.018337216,2.980715991,0.396850906,0.007033364,0.475079768,1,35.85317647,0.46310073,568.3544777,0,0.005003546,29.59628544,0,2.56128812,0.544995091,0.255556028,0.304903308,0.021053153,0.158941319,0.014563488,0.227643534,0.025527052,0.107277464,0,0.079073963,0.433907759,0.054274308,0.004414837,0.885523408,0.005923433,8.3269598,0.443023658,0.311980008,1,0.000677312,0.012551195,0.008418322,0.000969542,0.002652924,0.000941213,0.001454188,0.035314426,1.418972294,8.507642372,6.921433838,2.570587152,2.721712971,4.192944377,2.079059302,19.58226083,1.855034705,42.29545745,9.494355443,1.664732819,6.490211839,4.456266896,31.55611783,1.913293955,2.373074458,2.236473436,15.20898583,7.824318538,5.757085957,21.777709,6.947798631,2.968302303,5.53617929,3.126173636,8.711118074,4.172714312,5.150477042,2.353268025,1.910346988,1.799572612,4.033470691,3.314845322,9.007157705,1.967358117,1.62876923,1.360546398
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_Gn_R_70,SPG,green,red,2,1,0.237031076,0.019614762,1,1.045630113,0.026868439,18.73679548,0.587450564,0.011020796,0.001656532,0.00042732,0.002818419,0.107692458,0.831624612,0.090047714,0.011776613,1.690777645,0.218138384,0.024597637,0.250465059,1,34.48355239,0.45779587,632.2754572,0.00985158,0.01887962,33.23300887,0.006175938,2.617706204,0.648114885,0.214047453,0.192956608,0.004318934,0.166415881,0.014422908,0.245984977,0.044800461,0.058926335,0.00187872,0.07891567,0.396024911,0.021772503,0.002006848,0.527719693,0.003866506,10.43139654,0.329140919,0.250050793,1,0.000861338,0.003450337,0.008216883,0.002487757,0.002269095,0.001522856,0.000816555,0.021186864,0.921542307,4.654137144,3.998270539,1.295463811,1.03664918,3.078176574,1.483025189,13.09891774,1.148519405,25.73173612,6.629688227,0.992984217,4.779166858,3.267215675,20.73094049,1.178114374,1.517796174,1.817939414,9.359465646,4.530754804,3.339171104,13.21331696,4.921956474,2.060209753,2.575524905,1.762184494,4.592259765,2.25399045,2.664165725,1.597908794,0.697751643,1.06522616,3.289028029,2.384412476,4.694362441,1.516634513,0.744345243,1.066099315
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_Gn_R_70,SPG,green,red,1,1,0.171213777,0.016350997,1,1.12475321,0.029438126,19.89433338,0.510733401,0.009323267,0.000333962,0.003528196,0.002291153,0.145234224,0.978735009,0.125323958,0.009181554,2.004552834,0.278801948,0.008299927,0.297135892,1,31.72991307,0.350518098,384.7074288,0.016592015,0.002093232,19.57209685,0.0161557,1.725823824,0.401603564,0.281135643,0.159382885,0.00950757,0.111962558,0.006192307,0.176879409,0.017363139,0.114285923,0.000797611,0.042484149,0.30983123,0.065034533,0.003312725,1.180828922,0.002324316,5.42754534,0.477450647,0.243270626,1,0.00037504,0.006345357,0.005428714,0.000759022,0.000639783,0.00025089,0.000147916,0.023300546,1.083931295,7.963865506,6.486997354,2.633368768,2.472565504,3.512339357,1.035315627,15.6174304,1.346996074,37.70662992,9.405437798,1.992726138,6.081381571,3.898239467,25.16484366,1.611383598,1.845901881,2.235671648,14.52919986,6.963857157,5.50196614,21.56310618,6.692255838,3.134867837,5.093904152,3.352761282,7.884102072,3.645386279,4.895057382,2.828610602,1.602170137,1.915148364,4.871742309,2.813117659,7.634832691,2.562041081,1.278989009,1.498630778
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_Gn_R_96,SPG,green,red,3,1,0.287226399,0.053579362,1,0.931301944,0.056428366,25.8307207,0.416689872,0.021747176,0.000828046,0.002937572,0.003432176,0.10915633,1.251643062,0.137653799,0.011196917,2.734214638,0.356745321,0.007333579,0.430104438,1,38.89668883,0.308059078,587.8864962,0.008467081,0.010422863,21.65003195,0.012143655,2.739331019,0.140497596,0.470986075,0.153089935,0.030778269,0.098884871,0.00927519,0.36660764,0.01044775,0.125590528,0,0.087511038,0.611612175,0.044530964,0.008512548,1.143358643,0,6.405049188,0.893669132,0.516641022,1,0.00524398,0.012772045,0.009422719,0.000431514,0,0.004520262,0.000607701,0.061732477,1.11884698,6.616907748,5.599851497,1.722497406,1.602604268,3.357782524,1.673833676,16.44367674,1.08978077,36.16558986,8.083563712,1.782140067,5.507770483,3.378108162,23.9335684,1.16765875,1.836561605,1.660552819,12.23201747,5.725200374,4.5657432,17.5594008,5.004740544,2.746639098,3.753134166,2.613946103,6.09198803,2.481401043,3.067209838,1.879779577,1.12195698,1.297639216,3.215297545,2.197965072,5.753051583,1.407584976,0.8633199,0.965238707
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_Gn_R_96,SPG,green,red,2,1,0.261817566,0.02389612,1,1.20471831,0.037649508,26.09004279,0.451962037,0.026349384,0.001322954,0.000608953,0.001667847,0.144635818,1.450027636,0.173928916,0.026783236,2.98862464,0.363439467,0.0204934,0.446516521,1,34.43309496,0.255675388,499.7242799,0,0.004714231,20.99303767,0.010066905,2.087803668,0.150347143,0.403707964,0.279002895,0.021487961,0.147053531,0.008411738,0.345128296,0.005539804,0.052456036,0,0.048913271,0.538440989,0.054446513,0.014878088,0.883445237,0.004299751,6.255315312,0.720573523,0.41939215,1,0,0.006699046,0.008001577,0.000953346,0.001945842,0.001574013,0.000394174,0.042631898,1.096580663,6.965074587,5.850314862,1.848452112,1.44921509,3.085521682,1.866178434,16.76388761,1.536209182,36.94238259,9.200612241,1.619966005,5.957151389,3.246082812,26.11270154,1.283980564,1.97646002,2.039401974,12.98527888,6.357777214,4.933459094,18.80943101,5.851634957,2.928246723,4.237912825,2.407079066,6.719632761,2.876005397,3.556537133,2.53761858,1.191845701,1.474972843,4.246042937,2.415668664,5.408484345,1.537257072,0.821004606,1.067952845
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_Gn_R_96,SPG,green,red,1,1,0.202003998,0.009275308,1,0.797623429,0.040926285,18.5983135,0.319678789,0.011207518,0.000466593,0.00015462,0.000998526,0.188005541,0.926964301,0.120255407,0.02180987,1.832002754,0.221156248,0.006503298,0.28500997,1,26.00173982,0.216035167,403.271638,0.008722013,0.008731387,13.61545072,0.000595227,1.787334158,0.145055383,0.203022366,0.237826559,0.020379318,0.078487575,0.005418806,0.241725662,0.02328833,0.068372905,0.001511501,0.069121458,0.448684124,0.065338856,0.007173687,0.739978816,0.002636841,3.915748133,0.418935006,0.271670455,1,0.000649736,0.002573565,0.006038266,0.000400692,0.001096827,0.000670786,0.000585512,0.01687316,0.874205664,5.44708413,4.491595643,1.644774505,1.195798228,2.858274502,0.968472697,12.05799125,1.159773148,28.06299151,7.359223768,1.312725181,4.63999087,3.032193281,21.37999179,1.095775246,1.464661044,1.49642927,11.25317664,4.806857809,3.689865277,15.01990547,4.775280017,2.500533827,3.639279792,2.107971857,5.556717326,2.349395264,3.077558635,2.083104086,1.041392699,1.037118932,3.793761759,2.19125792,5.474234946,1.662984981,0.985716996,0.999587712
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_Gn_Y_102,SPG,green,yellow,3,1,0.175728259,0.099056446,1,0.851426802,0.037864978,22.42839504,0.31337187,0.013999746,0.001033834,0.001893716,0.000610335,0.138499856,1.027986702,0.103581137,0.030515476,2.033946742,0.23540976,0.000668329,0.295912526,1,27.40032627,0.529188078,499.3040131,0,0.001040415,17.80326984,0.001196218,1.482270396,0.444939196,0.144229267,0.172498908,0.010722122,0.104971389,0.040117977,0.198292437,0.000606477,0.029073642,0,0.054337534,0.317773304,0.06234595,0.000164524,0.960960388,0.014094633,6.545102141,0.256347087,0.124319246,1,0.000625936,0.006364674,0.005334695,0.00157785,0.000639372,0.000319213,0.000338895,0.009180533,0.901826405,3.717927599,3.947338803,1.236141273,1.020565574,3.352301961,2.194442502,18.92000299,1.67232816,32.91644942,7.420903363,1.553287165,6.177619669,4.317741147,28.69393291,1.457904392,1.844395411,2.567892007,9.087144322,4.850668171,3.442048357,16.65892796,5.277121083,2.151667043,3.020373532,1.896281533,5.272929855,2.324644978,3.463283155,1.501217717,0.773299804,1.074983734,3.166290589,2.722060694,7.416572594,1.925095229,1.120427159,1.014686356
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_Gn_Y_102,SPG,green,yellow,2,1,0.209929642,0.185535122,1,0.867501951,0.039153492,24.3068032,0.421831191,0.01737109,0.001115078,0.000492253,0.003270151,0.187164067,0.934136657,0.09834373,0.016472348,1.800530017,0.247145096,0.000581242,0.257788324,1,26.41390391,0.521001213,502.8415451,0,0.0004001,26.08526898,0,1.259150149,0.480954277,0.202739829,0.225791555,0.025791222,0.140539249,0.025756213,0.318745076,0.008422348,0.036436269,0,0.088986575,0.419835873,0.148622941,0.01512998,0.607524313,0.009067509,9.829246754,0.258116795,0.146958,1,0,0.001979936,0.007691847,0.002940913,0,0.00329618,0.000310179,0.026996993,1.083261561,4.186228697,4.142016497,1.361695346,0.873631923,3.480741403,1.752212881,19.23677,1.403619161,33.45296585,8.217932652,1.510217647,6.578982158,3.921585446,29.60345682,1.544862871,1.928545496,2.218382926,10.8433345,5.088669987,4.077895841,17.89440616,5.359322721,2.597544038,2.759001471,1.644132745,5.997513429,2.769182596,3.638869504,1.725119554,0.821816632,1.170368096,3.405984202,3.148415308,8.034861015,1.592009838,1.026044073,1.187846773
